x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32,x33,y33,z33,visibility33,isTrueLandmark
0.5061218738555908,0.29456329345703125,-0.9785147309303284,0.9999797344207764,0.5020719170570374,0.2660844326019287,-0.886994481086731,0.9999662637710571,0.511394202709198,0.26607251167297363,-0.8863676190376282,0.9999680519104004,0.5212680101394653,0.2660025358200073,-0.8857407569885254,0.9999586343765259,0.4713483452796936,0.27803122997283936,-0.9164564609527588,0.9999692440032959,0.4574568569660187,0.28606462478637695,-0.9164564609527588,0.9999713897705078,0.4443203806877136,0.2954205274581909,-0.9164564609527588,0.9999649524688721,0.5276553630828857,0.31887829303741455,-0.42939308285713196,0.9999496936798096,0.42302975058555603,0.36067044734954834,-0.5503754019737244,0.9999738931655884,0.53542160987854,0.3569570779800415,-0.8111454844474792,0.9999790191650391,0.49526116251945496,0.3716534376144409,-0.8468760251998901,0.9999778270721436,0.7017402648925781,0.6596111059188843,-0.15028758347034454,0.9995678067207336,0.3286806643009186,0.7304431796073914,-0.427512526512146,0.9994578957557678,0.8670076131820679,0.9517133831977844,-0.14817196130752563,0.37022536993026733,0.27712711691856384,1.1486427783966064,-0.5585244297981262,0.6581978797912598,0.9906445741653442,1.1911648511886597,-0.7020733952522278,0.07613247632980347,0.25927212834358215,1.454269528388977,-0.9854100942611694,0.14116297662258148,1.051849126815796,1.2639890909194946,-0.8167871236801147,0.07043161988258362,0.22096282243728638,1.56508207321167,-1.1239442825317383,0.13150747120380402,1.0156822204589844,1.2890095710754395,-0.9340083003044128,0.12085322290658951,0.2682366371154785,1.5765609741210938,-1.229255199432373,0.20481863617897034,0.9864656329154968,1.2646039724349976,-0.7816834449768066,0.12074951827526093,0.2868505120277405,1.5325382947921753,-1.053736925125122,0.19574777781963348,0.6866954565048218,1.4189666509628296,0.09402768313884735,0.003678509034216404,0.4236179292201996,1.4568265676498413,-0.0836062803864479,0.003442980581894517,0.7240643501281738,2.0119681358337402,-0.06750404089689255,0.006666931789368391,0.4759681224822998,2.028019666671753,-0.21046529710292816,0.00851130299270153,0.7743254899978638,2.569974899291992,0.6074188351631165,0.004166256170719862,0.5260193347930908,2.582695484161377,0.26813560724258423,0.00482972152531147,0.7880145311355591,2.6674137115478516,0.6738650798797607,0.0030994154512882233,0.5257560610771179,2.678341865539551,0.3041795492172241,0.004382336512207985,0.7527398467063904,2.7065927982330322,0.31781357526779175,0.004264634568244219,0.5857483148574829,2.7219457626342773,-0.1017066091299057,0.004331502132117748,false
0.5294421911239624,0.32193028926849365,-0.9176520705223083,0.9998644590377808,0.5310922861099243,0.2847316265106201,-0.8237048983573914,0.999779999256134,0.5396670699119568,0.2846626043319702,-0.8230987787246704,0.999762237071991,0.5489183068275452,0.28513777256011963,-0.8224926590919495,0.9996825456619263,0.5009740591049194,0.2938048839569092,-0.870375394821167,0.9998511075973511,0.48617738485336304,0.3007199764251709,-0.870375394821167,0.9998804330825806,0.46974241733551025,0.30908381938934326,-0.870375394821167,0.9998756647109985,0.5505005121231079,0.32876062393188477,-0.37063688039779663,0.9994966983795166,0.43692341446876526,0.3642609119415283,-0.5648954510688782,0.9999053478240967,0.5516592860221863,0.3816884160041809,-0.7515776753425598,0.9998612403869629,0.513270378112793,0.3924034833908081,-0.809158205986023,0.9999138116836548,0.6722545623779297,0.6441503763198853,-0.07000581920146942,0.9984021782875061,0.3429291248321533,0.6996832489967346,-0.4842827022075653,0.999322772026062,0.7896919250488281,0.9452883005142212,-0.0912197083234787,0.25664564967155457,0.2688656151294708,1.0518474578857422,-0.6412654519081116,0.6422081589698792,0.8044966459274292,1.0905531644821167,-0.6691465377807617,0.1792430430650711,0.2768450081348419,1.3990318775177002,-1.078877568244934,0.11576064676046371,0.8298952579498291,1.1368935108184814,-0.7818832397460938,0.15027806162834167,0.2505941689014435,1.5058457851409912,-1.221313714981079,0.11436853557825089,0.8046963214874268,1.143181562423706,-0.8637081980705261,0.2146914005279541,0.2941376566886902,1.5019780397415161,-1.2982897758483887,0.19513355195522308,0.7858279943466187,1.1302785873413086,-0.7327882051467896,0.21717146039009094,0.30655714869499207,1.458757996559143,-1.1328214406967163,0.16277891397476196,0.66595458984375,1.3571799993515015,0.15819497406482697,0.0007702931761741638,0.42711010575294495,1.3913542032241821,-0.14895178377628326,0.0009659749921411276,0.702139139175415,1.935502529144287,-0.045950792729854584,0.005139611195772886,0.48127660155296326,1.9648396968841553,-0.216230109333992,0.00955939944833517,0.7235692143440247,2.461679458618164,0.6867237687110901,0.004166256170719862,0.49956151843070984,2.5010151863098145,0.19471316039562225,0.006121281534433365,0.7233239412307739,2.5540342330932617,0.7600632309913635,0.005220125894993544,0.4859307110309601,2.5929391384124756,0.22517023980617523,0.004905405919998884,0.7470295429229736,2.590805768966675,0.44912827014923096,0.004297939129173756,0.5902319550514221,2.625791549682617,-0.16380150616168976,0.0053225355222821236,false
0.5377795100212097,0.34387171268463135,-0.7792105674743652,0.999975323677063,0.5508739352226257,0.301031231880188,-0.7008435130119324,0.9999641180038452,0.5612714290618896,0.30350935459136963,-0.6995692253112793,0.9999580383300781,0.5741275548934937,0.30719423294067383,-0.698294997215271,0.9999520778656006,0.5169318914413452,0.30121052265167236,-0.7225059270858765,0.9999678134918213,0.5033124685287476,0.30351483821868896,-0.7231431007385254,0.9999685287475586,0.48675018548965454,0.3062877655029297,-0.7231431007385254,0.9999665021896362,0.5808849930763245,0.3443666696548462,-0.300884872674942,0.9999203681945801,0.45009148120880127,0.34279096126556396,-0.3864196240901947,0.9999651908874512,0.5578444600105286,0.3988703489303589,-0.636174738407135,0.9999755620956421,0.5099315047264099,0.4006558656692505,-0.661978542804718,0.9999781847000122,0.6817257404327393,0.6689361333847046,-0.14542502164840698,0.999859094619751,0.31324049830436707,0.6964650750160217,-0.19145770370960236,0.9998427629470825,0.9057650566101074,0.933165967464447,-0.6141937375068665,0.8609547019004822,0.23047524690628052,1.1252323389053345,-0.23844607174396515,0.33437204360961914,0.8317235708236694,0.5995515584945679,-1.447560429573059,0.9975080490112305,0.2026965320110321,1.4750860929489136,-0.603999674320221,0.045777272433042526,0.8086404800415039,0.4800322651863098,-1.6310539245605469,0.9943799376487732,0.15912103652954102,1.6006131172180176,-0.6919236779212952,0.054701510816812515,0.7769112586975098,0.4400080442428589,-1.5495012998580933,0.9939024448394775,0.21935608983039856,1.6236436367034912,-0.7753877639770508,0.12347127497196198,0.7675096392631531,0.47994494438171387,-1.4577544927597046,0.9949788451194763,0.2423112392425537,1.5744096040725708,-0.6632528305053711,0.08647765219211578,0.6698586940765381,1.4136625528335571,0.06323520094156265,0.0006538155139423907,0.3949258625507355,1.4310885667800903,-0.05339949578046799,0.0005053046043030918,0.6723283529281616,2.0310721397399902,-0.09843665361404419,0.004681822378188372,0.40871548652648926,2.0443077087402344,-0.06821277737617493,0.002934951800853014,0.6902894973754883,2.587857246398926,0.5272254347801208,0.006666931789368391,0.4235893785953522,2.6200225353240967,0.26201990246772766,0.002378123812377453,0.7027162909507751,2.6771631240844727,0.5957169532775879,0.007937993854284286,0.42228397727012634,2.7170889377593994,0.2922835946083069,0.004718368873000145,0.6559427976608276,2.7535738945007324,0.2653648257255554,0.0034834241960197687,0.4692792594432831,2.776768684387207,-0.05451447516679764,0.0019267346942797303,false
0.6762756705284119,0.1536710262298584,-0.5403621196746826,0.999208390712738,0.6883181929588318,0.11557155847549438,-0.49933770298957825,0.9987792372703552,0.6993578672409058,0.11456179618835449,-0.49933770298957825,0.9985951781272888,0.708565890789032,0.11364239454269409,-0.49975210428237915,0.9986060261726379,0.6566275954246521,0.11862802505493164,-0.49436503648757935,0.9989797472953796,0.6470959782600403,0.11959880590438843,-0.49477943778038025,0.9990264177322388,0.6389523148536682,0.12085390090942383,-0.49477943778038025,0.9991030693054199,0.7193019986152649,0.1275361180305481,-0.25091201066970825,0.9980732202529907,0.6317681670188904,0.13746601343154907,-0.2316429764032364,0.9991238713264465,0.7024452090263367,0.18026912212371826,-0.4438096880912781,0.9990600943565369,0.6633749604225159,0.18608391284942627,-0.43883705139160156,0.9992678761482239,0.8150641918182373,0.2984732985496521,-0.12037975341081619,0.9984391331672668,0.5851609706878662,0.3515027165412903,-0.1402703821659088,0.9992819428443909,0.8820976614952087,0.5639334917068481,-0.12814952433109283,0.9797840118408203,0.527565598487854,0.6047293543815613,-0.39387592673301697,0.9843964576721191,0.8658126592636108,0.734662652015686,-0.374192476272583,0.9537942409515381,0.6140012145042419,0.5837062001228333,-0.862756073474884,0.9720985889434814,0.8607094883918762,0.821236252784729,-0.4404945969581604,0.9089417457580566,0.6453269720077515,0.591547429561615,-0.9837574362754822,0.9451974034309387,0.8506383895874023,0.8045781850814819,-0.49685138463974,0.9170058369636536,0.6591513156890869,0.5495460033416748,-0.9622092843055725,0.9463988542556763,0.8371132612228394,0.7554507851600647,-0.40340685844421387,0.9248236417770386,0.6526132822036743,0.5371127128601074,-0.8677287697792053,0.9425067901611328,0.810265302658081,0.827945351600647,0.01779279112815857,0.9377830028533936,0.6682165265083313,0.8478278517723083,-0.014723728410899639,0.9483462572097778,0.8445205688476562,1.177307367324829,-0.128771111369133,0.297980397939682,0.695155918598175,1.211310625076294,-0.1314646303653717,0.3113221526145935,0.8507682681083679,1.5076595544815063,0.24676813185214996,0.04560694471001625,0.7179710268974304,1.5403590202331543,0.09453229606151581,0.07004895806312561,0.8480508327484131,1.555855393409729,0.2861350178718567,0.029760094359517097,0.7181887626647949,1.5836806297302246,0.11178120225667953,0.026759283617138863,0.8624281883239746,1.61934494972229,0.09054380655288696,0.03993731364607811,0.7512701153755188,1.656671166419983,-0.14793656766414642,0.052814021706581116,false
0.5706388354301453,0.36012399196624756,-0.228560671210289,0.9958821535110474,0.5775560140609741,0.3402042090892792,-0.20792993903160095,0.9948403239250183,0.5848140716552734,0.3394947350025177,-0.2080458402633667,0.994401752948761,0.592021107673645,0.33923253417015076,-0.20839355885982513,0.9950562715530396,0.5632937550544739,0.3433733582496643,-0.2002803385257721,0.9955315589904785,0.559730052947998,0.3446158170700073,-0.2002803385257721,0.9950946569442749,0.5556465983390808,0.346100389957428,-0.20039625465869904,0.9949396848678589,0.6060301661491394,0.3479131758213043,-0.09098383784294128,0.9946980476379395,0.5535526275634766,0.35727453231811523,-0.052764829248189926,0.9952816367149353,0.5855752229690552,0.3780052661895752,-0.18486525118350983,0.9950562715530396,0.5662844181060791,0.3810046911239624,-0.17397037148475647,0.9918121099472046,0.6599109172821045,0.44550812244415283,-0.06571698933839798,0.9913892149925232,0.532147228717804,0.47476255893707275,-0.008924528956413269,0.9739436507225037,0.7662930488586426,0.45208096504211426,-0.10744205862283707,0.976802408695221,0.4849143922328949,0.5438196063041687,-0.06849866360425949,0.8864204287528992,0.845903754234314,0.43044233322143555,-0.21894071996212006,0.9405717849731445,0.4412670433521271,0.530365526676178,-0.2563773989677429,0.8177201151847839,0.8722944259643555,0.4286240041255951,-0.2445552796125412,0.8873999118804932,0.419794499874115,0.5168426632881165,-0.292539119720459,0.766643226146698,0.8766679167747498,0.4318777620792389,-0.27816715836524963,0.8982321619987488,0.42503198981285095,0.5088287591934204,-0.3208194375038147,0.7910149693489075,0.855283260345459,0.43289095163345337,-0.23876012861728668,0.9099069833755493,0.4328003227710724,0.5157397985458374,-0.2763127088546753,0.8042522072792053,0.647057831287384,0.7506058216094971,-0.030163750052452087,0.9981324076652527,0.5661214590072632,0.7509948015213013,0.030424531549215317,0.9963215589523315,0.6356903910636902,0.9359054565429688,-0.13989488780498505,0.5214102268218994,0.5531824827194214,0.9283903241157532,-0.0848989337682724,0.5217757821083069,0.6107103228569031,0.9978433847427368,0.24385987222194672,0.0593191459774971,0.563541829586029,0.9726204872131348,0.3048248291015625,0.03993731364607811,0.6107103228569031,0.9978433847427368,0.28604856133461,0.05165378004312515,0.5661523342132568,0.9681078195571899,0.34817254543304443,0.05310790240764618,0.5928035378456116,1.0448812246322632,0.2535957098007202,0.058884698897600174,0.56211918592453,1.0197604894638062,0.34492725133895874,0.04646466672420502,false
0.6657537817955017,0.35851484537124634,-0.17076292634010315,0.9971439242362976,0.6636263728141785,0.3381052017211914,-0.13588468730449677,0.9951702952384949,0.6665827631950378,0.33706340193748474,-0.13588468730449677,0.9950562715530396,0.6695380210876465,0.3360845148563385,-0.13600172102451324,0.9949983358383179,0.6520641446113586,0.3421739339828491,-0.16221892833709717,0.9956176280975342,0.6462647914886475,0.34423163533210754,-0.16233596205711365,0.9959456324577332,0.6398478746414185,0.3466107249259949,-0.16233596205711365,0.9954261183738708,0.66832435131073,0.3449854254722595,0.029582129791378975,0.9918437600135803,0.6282052993774414,0.3586958050727844,-0.08702003210783005,0.9972744584083557,0.6733384132385254,0.37305524945259094,-0.10826298594474792,0.9968641400337219,0.6581707000732422,0.3780021667480469,-0.14185377955436707,0.9970421195030212,0.6876837611198425,0.4396795928478241,0.12418057024478912,0.9944880604743958,0.6105544567108154,0.46257033944129944,-0.17907284200191498,0.9967142343521118,0.7463256120681763,0.5065145492553711,-0.024637144058942795,0.7246754765510559,0.597482442855835,0.5139905214309692,-0.4087074100971222,0.9974787831306458,0.7504829168319702,0.50560063123703,-0.2827712297439575,0.7523766160011292,0.7101652026176453,0.4985175132751465,-0.5145125389099121,0.9830850958824158,0.7596758008003235,0.4988984167575836,-0.3309921324253082,0.6823621392250061,0.7348433136940002,0.498150110244751,-0.5805237293243408,0.954647421836853,0.7529946565628052,0.47845056653022766,-0.33988726139068604,0.685528576374054,0.7399941682815552,0.48127758502960205,-0.5519656538963318,0.9516838788986206,0.7411415576934814,0.4764173626899719,-0.29658207297325134,0.6881541609764099,0.7323468327522278,0.47997212409973145,-0.5074900984764099,0.9411153197288513,0.7043140530586243,0.7425133585929871,0.07385291159152985,0.9972423315048218,0.6575255990028381,0.7608120441436768,-0.0736188292503357,0.9949396848678589,0.7166420221328735,0.9302710890769958,-0.02709500677883625,0.5243642330169678,0.6683706045150757,0.940883219242096,-0.1904258131980896,0.7452130317687988,0.6763380765914917,1.0283348560333252,0.23209244012832642,0.14535783231258392,0.6390228271484375,1.0181915760040283,0.09222836047410965,0.22695492208003998,0.6676301956176758,1.0365756750106812,0.25889483094215393,0.1378803551197052,0.6323298811912537,1.0158671140670776,0.12125454843044281,0.14511536061763763,0.6777357459068298,1.0780067443847656,0.20938646793365479,0.17217184603214264,0.6462485194206238,1.0842963457107544,0.0693468302488327,0.2581389248371124,false
0.7158779501914978,0.35636377334594727,0.1842583566904068,0.9987056255340576,0.7105318307876587,0.3398321866989136,0.13901297748088837,0.9990302324295044,0.7034882307052612,0.33885425329208374,0.1388869434595108,0.999180018901825,0.6985281109809875,0.33766910433769226,0.13876090943813324,0.9991374015808105,0.7210046052932739,0.33951425552368164,0.14039932191371918,0.9990673661231995,0.7261355519294739,0.3384721577167511,0.1402732878923416,0.9992237091064453,0.7292834520339966,0.3379884958267212,0.14014725387096405,0.9990034699440002,0.684367299079895,0.3421848714351654,-0.013398746028542519,0.9993175268173218,0.7273954749107361,0.3459213078022003,-0.007951812818646431,0.9990264177322388,0.7031468152999878,0.37157338857650757,0.1400212198495865,0.9976769089698792,0.7189443707466125,0.3697396218776703,0.14115551114082336,0.9974491000175476,0.6198123693466187,0.453144371509552,-0.04893181100487709,0.9987157583236694,0.7660255432128906,0.44980841875076294,-0.046190619468688965,0.9990600943565369,0.5320014953613281,0.5397077202796936,0.11071885377168655,0.9161096215248108,0.8454285860061646,0.527201235294342,0.07776156067848206,0.7446563243865967,0.6007837653160095,0.4753595292568207,0.32869070768356323,0.6047491431236267,0.7818353772163391,0.4849309027194977,0.23517516255378723,0.35868996381759644,0.6136243343353271,0.45404526591300964,0.35591354966163635,0.5230549573898315,0.7988023161888123,0.4772014021873474,0.26138976216316223,0.333720326423645,0.6257190704345703,0.4553244113922119,0.33398401737213135,0.523085355758667,0.7763504385948181,0.4807106852531433,0.2511811852455139,0.3298232853412628,0.6254327297210693,0.4663780629634857,0.32717829942703247,0.5340961813926697,0.7662039399147034,0.48179712891578674,0.23618341982364655,0.324556440114975,0.6585014462471008,0.780476987361908,0.0031744237057864666,0.9974191188812256,0.7368118166923523,0.7752909064292908,-0.003280762815847993,0.9979888200759888,0.6235159039497375,0.948163628578186,0.0860796570777893,0.3652302324771881,0.7310495376586914,0.8957852125167847,0.10605568438768387,0.3757064640522003,0.6700435280799866,0.9697872996330261,0.21979929506778717,0.07329727709293365,0.687321662902832,0.9527748823165894,0.19434089958667755,0.12410681694746017,0.6791037917137146,0.9676619172096252,0.24324119091033936,0.12116485089063644,0.6782795190811157,0.9575888514518738,0.21311961114406586,0.17781086266040802,0.6789470911026001,0.981779932975769,0.317599892616272,0.04410091042518616,0.6836407780647278,0.9676073789596558,0.2775218188762665,0.06176270917057991,false
0.6536338925361633,0.3587360978126526,-0.1265215426683426,0.9962782263755798,0.6643862128257751,0.3440619111061096,-0.12598542869091034,0.9976125955581665,0.670632004737854,0.34535643458366394,-0.12609264254570007,0.9975939393043518,0.6772222518920898,0.3466356098651886,-0.12641431391239166,0.9978087544441223,0.6542876362800598,0.3415805697441101,-0.10003779083490372,0.9969245791435242,0.6520152688026428,0.34095850586891174,-0.10019861906766891,0.996434211730957,0.6497636437416077,0.3402843475341797,-0.10035945475101471,0.9965969920158386,0.6926330327987671,0.3584888279438019,-0.08545564860105515,0.9979089498519897,0.6545631885528564,0.35059604048728943,0.0309334434568882,0.9959927201271057,0.6604829430580139,0.3794177770614624,-0.1085619106888771,0.9937587976455688,0.6481499671936035,0.3779942989349365,-0.07510875910520554,0.9909096360206604,0.7216002345085144,0.44193118810653687,-0.14839474856853485,0.9978342652320862,0.6460232138633728,0.4564174711704254,0.14163978397846222,0.9883127808570862,0.7374512553215027,0.536491870880127,-0.2834940254688263,0.9978342652320862,0.6285863518714905,0.5642625093460083,0.10759691894054413,0.46496230363845825,0.651677131652832,0.47901299595832825,-0.3684135675430298,0.9916519522666931,0.5876834988594055,0.5480101704597473,-0.07135599851608276,0.6916015148162842,0.6315871477127075,0.4759824275970459,-0.4087288975715637,0.9780097603797913,0.5690011978149414,0.549272894859314,-0.10127083957195282,0.6748009920120239,0.633250892162323,0.4532089829444885,-0.38406792283058167,0.9761745929718018,0.5674595832824707,0.5351108312606812,-0.1142982691526413,0.6779006123542786,0.6394191980361938,0.4614608883857727,-0.35876360535621643,0.9738444089889526,0.5719343423843384,0.5358140468597412,-0.08454426378011703,0.7037531137466431,0.7129294872283936,0.7080103754997253,-0.09757169336080551,0.9984691739082336,0.6756001710891724,0.714162290096283,0.09773252159357071,0.9967899918556213,0.7169890999794006,0.9065971970558167,-0.04889306798577309,0.8447935581207275,0.6749518513679504,0.8950418829917908,0.1293092966079712,0.343892365694046,0.7340137958526611,1.0658478736877441,0.06149161234498024,0.4403790235519409,0.7052298188209534,1.0527101755142212,0.2502553164958954,0.11757213622331619,0.7502757906913757,1.0894765853881836,0.07291071861982346,0.32209938764572144,0.7202844023704529,1.0787017345428467,0.2618352472782135,0.16559311747550964,0.6813164353370667,1.1194186210632324,-0.016203870996832848,0.3434518575668335,0.667255163192749,1.0973738431930542,0.20146946609020233,0.11797800660133362,false
0.5555213093757629,0.3807643949985504,-0.2701256573200226,0.9860979318618774,0.5630188584327698,0.36260393261909485,-0.25909146666526794,0.9852146506309509,0.5685966610908508,0.36201485991477966,-0.25930365920066833,0.9857181310653687,0.5746652483940125,0.3616201877593994,-0.2595158517360687,0.988711953163147,0.5504764318466187,0.3652999997138977,-0.24169138073921204,0.9814178347587585,0.5466482043266296,0.3665052056312561,-0.24190357327461243,0.9815597534179688,0.5428476333618164,0.3677356541156769,-0.24190357327461243,0.9817007184028625,0.5890406966209412,0.368809312582016,-0.16742274165153503,0.9863104820251465,0.543902575969696,0.377229779958725,-0.08631076663732529,0.9680808186531067,0.5667111277580261,0.3998057544231415,-0.23384012281894684,0.9874721169471741,0.5517917275428772,0.4031449556350708,-0.21060463786125183,0.9744347929954529,0.6375532150268555,0.4648343622684479,-0.1507653445005417,0.9980199337005615,0.5285791158676147,0.49976274371147156,0.014323237352073193,0.9869794845581055,0.6984360814094543,0.5688073635101318,-0.14790068566799164,0.9965165853500366,0.5303928852081299,0.6216797232627869,0.006534977350383997,0.7141298651695251,0.6707425713539124,0.6478066444396973,-0.21559125185012817,0.9773275852203369,0.4920107126235962,0.5796578526496887,-0.1876874566078186,0.7856376767158508,0.6624844670295715,0.6744741201400757,-0.24890604615211487,0.9487276077270508,0.47641846537590027,0.5690488219261169,-0.2308693677186966,0.7716715335845947,0.6505631804466248,0.6656435132026672,-0.27245980501174927,0.9505029916763306,0.4764443635940552,0.5499650239944458,-0.25718170404434204,0.7804952263832092,0.6529452204704285,0.6501295566558838,-0.22556446492671967,0.953880250453949,0.4837241768836975,0.5525476932525635,-0.2052997350692749,0.7880942821502686,0.6340224146842957,0.7386465072631836,-0.06567469984292984,0.9985392093658447,0.5710449814796448,0.7513945698738098,0.06546249985694885,0.9970991611480713,0.6359856724739075,0.9187933206558228,-0.057027705013751984,0.769946277141571,0.5729435682296753,0.9181807041168213,0.07177533954381943,0.5770187377929688,0.6315491795539856,1.0446614027023315,0.19829726219177246,0.23213601112365723,0.5930595397949219,1.029963493347168,0.31786978244781494,0.13626320660114288,0.6364016532897949,1.0565781593322754,0.22386689484119415,0.139748215675354,0.6014075875282288,1.0431653261184692,0.3426967263221741,0.1677633374929428,0.6096290349960327,1.1018338203430176,0.13792747259140015,0.12315455079078674,0.5804976224899292,1.083740234375,0.28413060307502747,0.09451042860746384,false
0.5907822847366333,0.37292224168777466,-0.2193382829427719,0.9997507929801941,0.5976086854934692,0.3571161925792694,-0.195307195186615,0.99964439868927,0.6022465825080872,0.357080340385437,-0.1954164355993271,0.9996110796928406,0.6064202189445496,0.35730114579200745,-0.1956348866224289,0.9995923638343811,0.5836262106895447,0.35789254307746887,-0.1983657032251358,0.999713122844696,0.5788578987121582,0.35835039615631104,-0.1986933946609497,0.9997325539588928,0.5740729570388794,0.35886526107788086,-0.1988026201725006,0.9997387528419495,0.6114600896835327,0.3681137263774872,-0.0701816976070404,0.9993513226509094,0.5669733881950378,0.3693186342716217,-0.08673037588596344,0.9997950196266174,0.6005634069442749,0.391489714384079,-0.17225919663906097,0.9997387528419495,0.5827305316925049,0.3921014666557312,-0.1768469512462616,0.9997884631156921,0.6463872194290161,0.4633551836013794,-0.024099357426166534,0.9996471405029297,0.5346757769584656,0.4854424297809601,-0.06373699754476547,0.9998352527618408,0.6550414562225342,0.5891730785369873,0.013121519237756729,0.9957020878791809,0.4901403784751892,0.6169942617416382,-0.18613168597221375,0.9966233968734741,0.6766235828399658,0.6458426117897034,-0.06865244358778,0.9884918928146362,0.5603808164596558,0.5732722282409668,-0.3781619071960449,0.9932811260223389,0.6860398650169373,0.6671826243400574,-0.09137274324893951,0.9720456600189209,0.5812140107154846,0.5678344368934631,-0.4351811408996582,0.9842759370803833,0.6853988170623779,0.664337694644928,-0.12725552916526794,0.9728823304176331,0.5827884078025818,0.5493297576904297,-0.4174855053424835,0.982557475566864,0.6770128011703491,0.6574970483779907,-0.08487343043088913,0.9795897603034973,0.5780930519104004,0.5502094626426697,-0.3757587969303131,0.9824230670928955,0.6443446278572083,0.7263603210449219,-0.00033367026480846107,0.9997283816337585,0.5731884241104126,0.7336835861206055,0.0005120260175317526,0.9997817873954773,0.6548742651939392,0.9177086353302002,0.017094841226935387,0.8110781908035278,0.5728403329849243,0.9363282918930054,0.004246402066200972,0.7668179273605347,0.6432092189788818,1.0526678562164307,0.28706225752830505,0.09138210117816925,0.5838731527328491,1.0390968322753906,0.2706774175167084,0.06119922548532486,0.6452330946922302,1.06879723072052,0.3183026611804962,0.06804041564464569,0.5863136649131775,1.048736572265625,0.3001701235771179,0.04620574787259102,0.6320464015007019,1.1055738925933838,0.2590987980365753,0.02992974780499935,0.5909452438354492,1.0984770059585571,0.2392185479402542,0.02161533385515213,false
